model,dataset,ablation,seed,missing_rate,lambda_ent,norm_variant,width,loss,aug_block,bl_d_model,bl_d_ff,params,train_time_s,infer_time_s,best_val,epochs_run,seq_len,pred_len,d_model,n_layers,lr,MAE,RMSE,MSE,SMAPE,R2,MAE_T,RMSE_T,MAE_RH,RMSE_RH,MAPE_RH,MAE_P,RMSE_P,MAPE_P,MAE_WS,RMSE_WS,MAE_h1,RMSE_h1,MAE_h6,RMSE_h6,MAE_h12,RMSE_h12,MAE_h24,RMSE_h24,CLS_ACC,CLS_P,CLS_R,CLS_F1,CLS_AUC,CLS_AP,CLS_POSRATE
PatchTST,jena,full,0,0.0,0.0,off,default,huber,0.5,,,1657880,675.3,10.69,0.1674758525764961,10,96,24,256,2,0.0005,3.411736965179444,5.719051361083984,32.707550048828125,23.49824333190918,0.6266756057739258,2.287838935852051,2.979788303375244,7.943094253540039,10.37467098236084,11.748700141906738,2.4961912631988525,3.556297540664673,0.2522318065166473,0.9198247790336608,1.2922745943069458,1.2743161916732788,2.21581768989563,2.8869664669036865,5.047295570373535,3.643218517303467,6.0055036544799805,4.241797924041748,6.594786167144775,0.663218411465823,0.1764904106779189,0.9999584941684306,0.3000267747619848,0.9662080457024698,0.6838531964912266,0.0721796807592752
PatchTST,jena,full,2,0.0,0.0,off,default,huber,0.5,,,1657880,1218.7,9.34,0.161071876496029,18,96,24,256,2,0.0005,3.3170080184936523,5.568148612976074,31.0042781829834,23.08335876464844,0.6402814984321594,2.299382209777832,3.000008344650269,7.684990406036377,10.093341827392578,11.367114067077637,2.372255325317383,3.3927040100097656,0.2397532314062118,0.9113991856575012,1.2771528959274292,1.325993299484253,2.218956470489502,2.844898700714112,4.955734729766846,3.511263132095337,5.825421333312988,4.122686862945557,6.460551261901856,0.6856125970664366,0.1864523785515385,0.9977171792636864,0.3141893658179537,0.9697688136090808,0.719625988759192,0.0721796807592752
PatchTST,jena,full,4,0.0,0.0,off,default,huber,0.5,,,1657880,1216.9,9.41,0.1605410626117314,18,96,24,256,2,0.0005,3.2895750999450684,5.576896190643311,31.10177230834961,22.99988174438477,0.6411062479019165,2.245399713516236,2.928828716278076,7.67526388168335,10.14877223968506,11.06729507446289,2.336500644683838,3.3455307483673096,0.2359542697668075,0.901139199733734,1.2801873683929443,1.3280696868896484,2.141477108001709,2.7580268383026123,4.871440887451172,3.508131504058838,5.889817714691162,4.171188831329346,6.506075382232666,0.6719903412903845,0.1803638269201976,1.0,0.305607174341834,0.9695100030735362,0.7079809772099983,0.0721796807592752
Autoformer,jena,full,2,0.0,0.0,on,default,huber,0.5,,,2677305,846.9,14.19,0.2141290327560291,9,96,24,256,2,0.0005,4.020610332489014,6.358090400695801,40.42531204223633,25.16451835632324,0.5300321578979492,2.810197591781616,3.624821662902832,8.441685676574707,10.91899871826172,12.28627586364746,3.883078098297119,5.247633934020996,0.3923397064208984,0.9474846720695496,1.3415542840957642,3.1050069332122803,4.816937446594238,3.629547119140625,5.803119659423828,4.040649890899658,6.407749652862549,4.7037553787231445,7.236410617828369,0.7104843735020612,0.1995195294702398,0.9996679533474452,0.3326473675487542,0.962664541503332,0.6540424379945584,0.0721796807592752
Autoformer,jena,full,4,0.0,0.0,on,default,huber,0.5,,,2677305,1780.0,13.6,0.2050670050608823,19,96,24,256,2,0.0005,3.8577024936676025,6.193480968475342,38.35920715332031,25.914833068847656,0.5543931722640991,2.778526782989502,3.542287588119507,8.483331680297852,10.934979438781738,12.560730934143066,3.2034151554107666,4.41050386428833,0.3237101435661316,0.9655388593673706,1.3648051023483276,2.772394895553589,4.320732116699219,3.432774543762207,5.589477062225342,3.908004760742188,6.314393520355225,4.596102714538574,7.105745792388916,0.7207242833860608,0.2046839087825425,0.994313701075001,0.3394836040019273,0.9603139166109104,0.6383311208432674,0.0721796807592752
TimesNet,jena,full,1,0.0,0.0,off,default,huber,0.5,,,1186507,1139.4,8.03,0.1610480970357856,13,96,24,256,2,0.0005,3.3654937744140625,5.509288787841797,30.35226058959961,22.985774993896484,0.6441274881362915,2.535076379776001,3.2132885456085205,7.546856880187988,9.858997344970703,11.144516944885254,2.504846572875977,3.509674310684204,0.253030925989151,0.87519371509552,1.251478672027588,1.944635033607483,3.129883050918579,2.8940680027008057,4.85018253326416,3.4803287982940674,5.673666954040527,4.140420913696289,6.429600715637207,0.7297059246476848,0.2106027850472197,0.9987133192213506,0.3478524857964812,0.9747823930375752,0.7608765864094489,0.0721796807592752
TimesNet,jena,full,3,0.0,0.0,off,default,huber,0.5,,,1186507,956.3,7.51,0.161258809511675,11,96,24,256,2,0.0005,3.3156864643096924,5.5020365715026855,30.27240562438965,22.70389175415039,0.6442148089408875,2.349480628967285,3.022517681121826,7.445954322814941,9.86093807220459,10.725268363952637,2.5784358978271484,3.624563694000244,0.2604939937591553,0.8888736963272095,1.2563685178756714,1.7772185802459717,2.931295871734619,2.8122541904449463,4.7917304039001465,3.4424872398376465,5.653154850006104,4.160152912139893,6.551417827606201,0.6998010737225577,0.1936320090166244,0.9982982609056572,0.3243520241659249,0.975695767660692,0.7574830147901916,0.0721796807592752
TFT,jena,full,0,0.0,0.0,off,default,huber,0.5,,,3640676,1357.2,12.79,0.1593807275949758,12,96,24,256,2,0.0005,3.294494867324829,5.467913627624512,29.8980770111084,23.046836853027344,0.6516923904418945,2.4565446376800537,3.1283164024353027,7.523245811462402,9.86376667022705,11.162203788757324,2.3078255653381348,3.3092288970947266,0.2331473231315612,0.8903623819351196,1.2494046688079834,1.670586109161377,2.7153549194335938,2.7564146518707275,4.690031051635742,3.4042670726776123,5.578212738037109,4.175747394561768,6.556324005126953,0.7194779982743744,0.2041101136025188,0.9955588760220812,0.3387661714027456,0.9734042321458236,0.735847179716451,0.0721796807592752
TFT,jena,full,2,0.0,0.0,off,default,huber,0.5,,,3640676,1117.0,12.67,0.1591698118737763,10,96,24,256,2,0.0005,3.3504016399383545,5.487575531005859,30.113487243652344,22.65949058532715,0.645098090171814,2.400587320327759,3.057710647583008,7.44266414642334,9.782549858093262,10.83677577972412,2.688814163208008,3.7219083309173584,0.2715267837047577,0.8695436716079712,1.2463912963867188,1.874090313911438,2.9369213581085205,2.8405649662017822,4.772502899169922,3.475436210632324,5.660219669342041,4.146169185638428,6.470627784729004,0.7059246476847857,0.1969708127746275,0.999128377537044,0.3290682414698163,0.9743021646600604,0.7424114550224147,0.0721796807592752
TFT,jena,full,4,0.0,0.0,off,default,huber,0.5,,,3640676,1465.9,12.25,0.1653626898110959,13,96,24,256,2,0.0005,3.447558641433716,5.709113121032715,32.59397506713867,23.36257743835449,0.6294957399368286,2.3947641849517822,3.039494037628174,7.823903083801269,10.246267318725586,11.952391624450684,2.688750743865967,3.815387964248657,0.2719209194183349,0.8828177452087402,1.2625983953475952,1.6765053272247314,2.6158275604248047,2.863830804824829,4.812563896179199,3.6595709323883057,5.9908599853515625,4.296246528625488,6.706751346588135,0.7024584172179081,0.1951433017766826,0.9992944008633212,0.3265228624321044,0.9720057717276372,0.7228607507815286,0.0721796807592752
Crossformer,jena,full,1,0.0,0.0,off,default,huber,0.5,,,1695908,1316.1,6.84,0.1503452464914384,16,96,24,256,2,0.0005,3.1753969192504883,5.222137451171875,27.27071952819824,22.960670471191406,0.6721527576446533,2.8866920471191406,3.469095230102539,6.894423007965088,9.282137870788574,10.098363876342772,2.0933995246887207,3.0728189945220947,0.211407333612442,0.82707279920578,1.2032972574234009,1.5658762454986572,2.332905530929565,2.707363605499268,4.572718620300293,3.265486478805542,5.422072887420654,3.976890563964844,6.158802032470703,0.7858456763493433,0.251598700073383,0.9961399576640518,0.4017307901542479,0.979152019270714,0.7859257731730406,0.0721796807592752
Crossformer,jena,full,3,0.0,0.0,off,default,huber,0.5,,,1695908,1184.6,6.82,0.1502256496560412,14,96,24,256,2,0.0005,3.0880141258239746,5.128098487854004,26.29739189147949,22.65336799621582,0.6808894872665405,2.5017192363739014,3.1502370834350586,6.8722076416015625,9.164837837219238,9.996807098388672,2.143073081970215,3.1342904567718506,0.2164810448884964,0.8350563645362854,1.203144669532776,1.5025750398635864,2.344909191131592,2.6224253177642822,4.5154900550842285,3.2476115226745605,5.312931060791016,3.93386173248291,6.100239276885986,0.7475793308407631,0.2221801490621276,0.998505790063504,0.3634811513182745,0.978833190331612,0.7885136144445624,0.0721796807592752
Crossformer,beijing_aotizhongxin,full,0,0.0,0.0,off,default,huber,0.5,,,1694628,591.0,3.39,0.1694838936029017,14,96,24,256,2,0.0005,4.202260494232178,7.792415142059326,60.72173690795898,27.585039138793945,0.6657497882843018,3.17264175415039,4.069114685058594,10.728622436523438,14.68957805633545,26.25567626953125,2.243344306945801,3.1112940311431885,0.2211469858884811,0.6644308567047119,0.9302799105644226,2.014664649963379,3.445184230804444,3.5621488094329834,6.600856781005859,4.405853271484375,8.14553165435791,5.27194881439209,9.347681045532228,0.7589013778100072,0.4188001806869016,0.9996174179187536,0.590291541297405,0.978073858307068,0.8966656988357707,0.1737490935460478
Crossformer,beijing_aotizhongxin,full,2,0.0,0.0,off,default,huber,0.5,,,1694628,530.0,3.48,0.1737020741372746,14,96,24,256,2,0.0005,4.263844013214111,7.9319539070129395,62.9158935546875,27.87561798095703,0.6577111482620239,3.319535970687866,4.192434310913086,10.925671577453612,14.962376594543455,26.668813705444336,2.166612386703491,3.054994821548462,0.2134068608283996,0.6435555219650269,0.938819408416748,2.127477169036865,3.608712911605835,3.61489200592041,6.657929420471191,4.619025230407715,8.433256149291992,5.376773357391357,9.643182754516602,0.7497220207880106,0.409759434500057,1.0,0.581318236959159,0.9783624788307064,0.8962124828936987,0.1737490935460478
Crossformer,beijing_aotizhongxin,full,4,0.0,0.0,off,default,huber,0.5,,,1694628,596.7,3.14,0.1703126055012771,16,96,24,256,2,0.0005,4.236298084259033,8.041888236999512,64.67196655273438,27.594207763671875,0.6559798717498779,3.18709135055542,3.993379831314087,11.011188507080078,15.258315086364746,27.87256622314453,2.0967400074005127,3.006375551223755,0.2064998894929886,0.6501732468605042,0.9414349794387816,2.344926357269287,3.879793882369995,3.4754087924957275,6.647923946380615,4.543115615844727,8.481269836425781,5.366721630096436,9.783036231994627,0.7470389170896785,0.4071829150852546,1.0,0.578720663419347,0.9766734505027864,0.8886077605769485,0.1737490935460478
XAI-MeteoFormer,jena,no_revin,1,0.0,0.01,off,default,huber,0.5,,,1892475,777.8,6.5,0.1451701264826822,18,96,24,256,2,0.0005,3.048214912414551,5.303993225097656,28.132343292236328,21.979724884033203,0.6743581295013428,1.940911889076233,2.56321382522583,7.198791980743408,9.697107315063477,10.509617805480955,2.2089946269989014,3.226595401763916,0.2231580466032028,0.8441622257232666,1.2306456565856934,1.2328784465789795,2.105583667755127,2.555110216140747,4.714890480041504,3.1555838584899902,5.445102691650391,3.895836353302002,6.276308059692383,0.9447829786214168,0.578053487730907,0.870211264682688,0.6946639497705548,0.9794014945155288,0.7979641186982851,0.0721796807592752
XAI-MeteoFormer,jena,no_revin,3,0.0,0.01,off,default,huber,0.5,,,1892475,770.9,6.5,0.1459716438888275,18,96,24,256,2,0.0005,3.0320968627929688,5.307640075683594,28.17104148864746,21.774778366088867,0.6794498562812805,1.8971956968307493,2.4883244037628174,7.197245597839356,9.746366500854492,10.318355560302734,2.1835734844207764,3.1643826961517334,0.2206147909164428,0.8503705263137817,1.2195907831192017,1.3901958465576172,2.3237075805664062,2.5317187309265137,4.607387542724609,3.185874938964844,5.557151317596436,3.834744930267334,6.190877437591553,0.9452623190489886,0.5827364711232378,0.8509940646660856,0.6917691516102367,0.977274388361159,0.7831557127335453,0.0721796807592752
TFT,beijing_aotizhongxin,full,0,0.0,0.0,off,default,huber,0.5,,,3540960,452.4,6.21,0.1875601474966734,9,96,24,256,2,0.0005,4.51711893081665,8.202163696289062,67.2754898071289,28.29469490051269,0.632451593875885,2.971061944961548,3.8009870052337646,11.763896942138672,15.50546169281006,26.96459197998047,2.6313607692718506,3.645146608352661,0.2593488097190857,0.7021576762199402,0.9736490845680236,3.065990209579468,5.270938873291016,3.893008947372437,7.057760715484619,4.583573818206787,8.352948188781738,5.477891445159912,9.634544372558594,0.7263173797437756,0.3883253872854229,1.0,0.5594155244034127,0.969949022908063,0.8555413056134206,0.1737490935460478
TFT,beijing_aotizhongxin,full,1,0.0,0.0,off,default,huber,0.5,,,3540960,508.0,6.34,0.1925362567476442,10,96,24,256,2,0.0005,4.602784633636475,8.522170066833496,72.62738037109375,27.85480690002441,0.6203628778457642,2.855445623397827,3.6611273288726807,11.919836044311523,16.123424530029297,29.78456115722656,2.948193073272705,4.024607181549072,0.2902834117412567,0.6876641511917114,0.9712806940078736,3.112797975540161,5.380359649658203,3.939221143722534,7.22097110748291,4.725795269012451,8.698357582092285,5.516821384429932,10.031120300292969,0.7291817742325356,0.3908274090285046,1.0,0.5620070563629433,0.9696452904725978,0.8549723394019452,0.1737490935460478
TFT,beijing_aotizhongxin,full,3,0.0,0.0,off,default,huber,0.5,,,3540960,461.2,6.35,0.1989065813726121,9,96,24,256,2,0.0005,4.75946855545044,8.46069622039795,71.5833740234375,28.3881778717041,0.60353684425354,2.952807664871216,3.839066505432129,11.922629356384276,15.784870147705078,29.55838203430176,3.463320732116699,4.631658554077148,0.3409173190593719,0.6991163492202759,0.9903331398963928,3.477025032043457,5.893584728240967,4.186670303344727,7.3373589515686035,4.903655052185059,8.687261581420898,5.58272123336792,9.753325462341309,0.7267645636934977,0.3887138859221004,1.0,0.5598185340589374,0.96318785173046,0.8240187932765394,0.1737490935460478
Informer,jena,full,0,0.0,0.0,off,default,huber,0.5,,,2867475,555.1,6.01,0.1699786184834721,12,96,24,256,2,0.0005,3.563803195953369,5.743448734283447,32.98720169067383,23.882843017578125,0.6290245056152344,3.077702760696411,3.745577573776245,7.509552478790283,10.087583541870115,10.7384614944458,2.818441152572632,3.83394718170166,0.2844124734401703,0.8495194315910339,1.20869779586792,2.158524513244629,3.259315252304077,3.207603931427002,5.2807698249816895,3.73990797996521,5.98938512802124,4.394904136657715,6.851286888122559,0.792346730898284,0.2575959002508737,0.9972606151164238,0.4094336568200601,0.9742569579357344,0.7374766084179146,0.0721796807592752
Informer,jena,full,2,0.0,0.0,off,default,huber,0.5,,,2867475,516.8,6.02,0.1677032186229948,11,96,24,256,2,0.0005,3.5029854774475098,5.70859432220459,32.58805084228516,23.989402770996094,0.6354044675827026,2.944798231124878,3.6511268615722656,7.6517815589904785,10.151615142822266,11.056745529174805,2.5527539253234863,3.5323312282562256,0.2578167617321014,0.8626042008399963,1.2201849222183228,2.1459221839904785,3.272233486175537,3.1161913871765137,5.18302059173584,3.6551084518432617,5.942734241485596,4.294073581695557,6.776632308959961,0.7737303470424696,0.2415221018352865,0.9973851326111318,0.3888758526382224,0.9727348241472322,0.734729756010394,0.0721796807592752
Informer,jena,full,4,0.0,0.0,off,default,huber,0.5,,,2867475,557.9,5.91,0.1642507627275639,12,96,24,256,2,0.0005,3.3562915325164795,5.488774299621582,30.126644134521484,23.249658584594727,0.6545921564102173,2.7192277908325195,3.3843111991882324,7.300363063812256,9.761674880981444,10.588205337524414,2.556365966796875,3.5084736347198486,0.2581343054771423,0.8492090702056885,1.205549240112305,2.0020766258239746,2.994234085083008,3.0847713947296143,5.148203372955322,3.453981637954712,5.638893127441406,4.107492923736572,6.47706413269043,0.7566358690441952,0.2287005735556652,0.999626447515876,0.372238236180555,0.9752182995572078,0.7370936846257189,0.0721796807592752
TimesNet,beijing_aotizhongxin,full,1,0.0,0.0,off,default,huber,0.5,,,1186378,499.3,4.47,0.1829234764952204,11,96,24,256,2,0.0005,4.411617755889893,8.177241325378418,66.86727905273438,27.559450149536133,0.6370518207550049,2.880236387252808,3.671824455261232,11.49644660949707,15.490548133850098,28.19260025024414,2.589505434036255,3.618370056152344,0.2550819218158722,0.6802821159362793,0.9680588245391846,2.7723724842071533,4.87482213973999,3.826782703399658,7.065056324005127,4.530481338500977,8.37707805633545,5.392213344573975,9.687439918518066,0.7321247280638143,0.393431855500821,1.0,0.5646947914211643,0.972138951156844,0.8533500806169886,0.1737490935460478
TimesNet,beijing_aotizhongxin,full,3,0.0,0.0,off,default,huber,0.5,,,1186378,468.1,3.97,0.1817094581050439,11,96,24,256,2,0.0005,4.47479248046875,8.26345157623291,68.28462982177734,27.58391189575196,0.6315696239471436,2.959161758422852,3.732863187789917,11.673367500305176,15.656492233276367,27.432403564453125,2.585428237915039,3.623617887496948,0.2547298669815063,0.6812116503715515,0.9735983610153198,2.8439316749572754,4.947623252868652,3.880262136459351,7.1974945068359375,4.6077961921691895,8.442696571350098,5.358822822570801,9.682406425476074,0.7300580130529369,0.3915992481817439,1.0,0.5628046274003171,0.9735713057940494,0.8672703742448546,0.1737490935460478
Autoformer,beijing_aotizhongxin,full,0,0.0,0.0,on,default,huber,0.5,,,2674742,444.5,6.66,0.2265704171536839,10,96,24,256,2,0.0005,5.377130031585693,9.30435276031494,86.57097625732422,30.392578125,0.5551005601882935,3.5564661026000977,4.434829235076904,13.494147300720217,17.357696533203125,30.676734924316406,3.729053258895874,4.928987503051758,0.3676156401634216,0.7288558483123779,1.0156768560409546,4.459799289703369,7.304918766021728,4.9314494132995605,8.405380249023438,5.418368339538574,9.374438285827637,6.119819641113281,10.742446899414062,0.7382704858593183,0.3989505684420938,0.9995826377295493,0.5702890139000506,0.9655527136878872,0.8320449591032681,0.1737490935460478
Autoformer,beijing_aotizhongxin,full,2,0.0,0.0,on,default,huber,0.5,,,2674742,407.0,6.81,0.2293600859211228,9,96,24,256,2,0.0005,5.277015686035156,9.253397941589355,85.62538146972656,29.82115173339844,0.5569252967834473,3.1728944778442383,4.036463737487793,13.319597244262695,17.2982234954834,32.03386688232422,3.904994249343872,5.093439102172852,0.385011225938797,0.7105804085731506,1.018235445022583,4.362387657165527,7.137991428375244,4.772284030914307,8.250744819641113,5.334094524383545,9.352222442626951,6.120187759399414,10.79613971710205,0.7197123519458545,0.3826731619017196,0.9999652198107958,0.5535212352239036,0.963479992041399,0.8210321134777875,0.1737490935460478
Autoformer,beijing_aotizhongxin,full,4,0.0,0.0,on,default,huber,0.5,,,2674742,407.3,6.98,0.2285028942785046,9,96,24,256,2,0.0005,5.326385021209717,9.434255599975586,89.00518035888672,29.960662841796875,0.5510507822036743,3.094135284423828,3.945614814758301,13.577520370483398,17.69733428955078,32.98660659790039,3.9251441955566406,5.120452880859375,0.3869460523128509,0.7087406516075134,1.0189141035079956,4.534206867218018,7.690695285797119,4.887362480163574,8.648720741271973,5.328917980194092,9.486844062805176,6.06855058670044,10.631227493286133,0.7215615180082185,0.3841978609625668,0.9995130773511408,0.5550448084054388,0.9636395169825572,0.8279458377337616,0.1737490935460478
